TransactionDate,TransactionType,Quantity
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,8
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,9
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,8
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,9
2013-09-30 00:00:00.000,S,8
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,10
2013-09-30 00:00:00.000,S,14
2013-09-30 00:00:00.000,S,8
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,8
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,8
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,9
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,8
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,11
2013-09-30 00:00:00.000,S,18
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,9
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,9
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,9
2013-09-30 00:00:00.000,S,8
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,8
2013-09-30 00:00:00.000,S,9
2013-09-30 00:00:00.000,S,10
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,9
2013-09-30 00:00:00.000,S,9
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,8
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,33
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,40
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,9
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,5
2013-09-30 00:00:00.000,S,8
2013-09-30 00:00:00.000,S,7
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,8
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,6
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,2
2013-09-30 00:00:00.000,S,4
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,3
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-30 00:00:00.000,S,1
2013-09-29 00:00:00.000,P,550
2013-09-29 00:00:00.000,P,550
2013-09-29 00:00:00.000,P,550
2013-09-29 00:00:00.000,P,550
2013-09-29 00:00:00.000,P,60
2013-09-29 00:00:00.000,P,60
2013-09-29 00:00:00.000,P,60
2013-09-29 00:00:00.000,P,60
2013-09-29 00:00:00.000,P,60
2013-09-29 00:00:00.000,P,550
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,550
2013-09-29 00:00:00.000,P,550
2013-09-29 00:00:00.000,P,60
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,60
2013-09-29 00:00:00.000,P,60
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,550
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,P,3
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,2
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,3
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,2
2013-09-29 00:00:00.000,W,3
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,5
2013-09-29 00:00:00.000,W,2
2013-09-29 00:00:00.000,W,2
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,2
2013-09-29 00:00:00.000,W,2
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,14
2013-09-29 00:00:00.000,W,2
2013-09-29 00:00:00.000,W,3
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,5
2013-09-29 00:00:00.000,W,3
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,5
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,3
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,5
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,2
2013-09-29 00:00:00.000,W,3
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,1
2013-09-29 00:00:00.000,W,20
2013-09-29 00:00:00.000,W,20
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,14
2013-09-29 00:00:00.000,W,2
2013-09-29 00:00:00.000,W,7
2013-09-29 00:00:00.000,W,6
2013-09-29 00:00:00.000,W,7
2013-09-29 00:00:00.000,W,200
2013-09-29 00:00:00.000,W,40
2013-09-29 00:00:00.000,W,20
2013-09-29 00:00:00.000,W,6
2013-09-29 00:00:00.000,W,26
2013-09-29 00:00:00.000,W,8
2013-09-29 00:00:00.000,W,20
2013-09-29 00:00:00.000,W,20
2013-09-29 00:00:00.000,W,8
2013-09-29 00:00:00.000,W,32
2013-09-29 00:00:00.000,W,20
2013-09-29 00:00:00.000,W,80
2013-09-29 00:00:00.000,W,20
2013-09-29 00:00:00.000,W,20
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,4
2013-09-29 00:00:00.000,W,12
2013-09-29 00:00:00.000,W,40
2013-09-29 00:00:00.000,W,40
2013-09-29 00:00:00.000,W,20
2013-09-29 00:00:00.000,W,20
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
2013-09-29 00:00:00.000,S,1
